NUMBER OF AGES= 1 MAGS=10
----------------------------------------------------       
MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
 1.9380  0.2452 1.3168E-04 1.7223E-04  -2.00  -0.20 
----------------------------------------------------       
**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
----------------------------------------------------       
AGE= 8.000 EEPS=268
#EEP   M    LogTeff  LogG   LogL U       B       V       R       I       J       H       Ks      Kp      D51
 195  0.909809  3.7397  3.1802  1.1290  2.5462  2.7120  2.1253  1.7461  1.3509  0.8113  0.4130  0.3606  1.8656  2.2531
 196  0.909972  3.7390  3.1640  1.1426  2.5187  2.6818  2.0927  1.7123  1.3160  0.7744  0.3745  0.3218  1.8321  2.2211
 197  0.910133  3.7384  3.1480  1.1561  2.4906  2.6511  2.0598  1.6784  1.2810  0.7376  0.3363  0.2833  1.7985  2.1888
 198  0.910293  3.7378  3.1319  1.1697  2.4622  2.6202  2.0269  1.6444  1.2461  0.7009  0.2983  0.2449  1.7648  2.1563
 199  0.910454  3.7372  3.1160  1.1834  2.4334  2.5889  1.9937  1.6103  1.2110  0.6642  0.2602  0.2066  1.7309  2.1236
 200  0.910613  3.7366  3.1001  1.1971  2.4041  2.5573  1.9603  1.5760  1.1758  0.6274  0.2221  0.1682  1.6968  2.0906
 201  0.910772  3.7361  3.0842  1.2109  2.3746  2.5254  1.9267  1.5415  1.1406  0.5905  0.1840  0.1299  1.6626  2.0575
 202  0.910929  3.7355  3.0684  1.2247  2.3447  2.4933  1.8929  1.5069  1.1052  0.5536  0.1458  0.0915  1.6282  2.0241
 203  0.911085  3.7350  3.0524  1.2387  2.3146  2.4609  1.8589  1.4720  1.0696  0.5163  0.1074  0.0529  1.5936  1.9905
 204  0.911241  3.7345  3.0365  1.2527  2.2841  2.4283  1.8247  1.4371  1.0337  0.4791  0.0689  0.0144  1.5588  1.9565
 205  0.911394  3.7341  3.0206  1.2669  2.2533  2.3954  1.7902  1.4019  0.9978  0.4417  0.0303 -0.0244  1.5237  1.9225
 206  0.911547  3.7336  3.0044  1.2811  2.2224  2.3622  1.7555  1.3664  0.9616  0.4041 -0.0086 -0.0634  1.4885  1.8882
 207  0.911699  3.7331  2.9883  1.2954  2.1914  2.3289  1.7207  1.3307  0.9253  0.3662 -0.0477 -0.1028  1.4531  1.8537
 208  0.911850  3.7326  2.9720  1.3097  2.1604  2.2956  1.6858  1.2951  0.8889  0.3282 -0.0870 -0.1421  1.4176  1.8193
 209  0.911998  3.7320  2.9552  1.3243  2.1298  2.2623  1.6505  1.2589  0.8516  0.2893 -0.1274 -0.1827  1.3815  1.7844
 210  0.912142  3.7316  2.9387  1.3390  2.0968  2.2272  1.6142  1.2219  0.8141  0.2503 -0.1675 -0.2229  1.3448  1.7485
 211  0.912282  3.7310  2.9215  1.3541  2.0645  2.1923  1.5774  1.1844  0.7756  0.2103 -0.2089 -0.2644  1.3074  1.7121
 212  0.912416  3.7305  2.9040  1.3695  2.0317  2.1568  1.5401  1.1460  0.7364  0.1693 -0.2512 -0.3069  1.2693  1.6753
 213  0.912547  3.7300  2.8866  1.3851  1.9975  2.1202  1.5019  1.1071  0.6968  0.1283 -0.2934 -0.3493  1.2306  1.6375
 214  0.912675  3.7294  2.8684  1.4009  1.9642  2.0840  1.4635  1.0676  0.6564  0.0860 -0.3370 -0.3932  1.1914  1.5996
 215  0.912799  3.7289  2.8506  1.4169  1.9292  2.0466  1.4245  1.0279  0.6158  0.0440 -0.3802 -0.4365  1.1518  1.5609
 216  0.912919  3.7283  2.8322  1.4330  1.8951  2.0095  1.3852  0.9875  0.5745  0.0010 -0.4245 -0.4810  1.1117  1.5222
 217  0.912946  3.7283  2.8281  1.4367  1.8868  2.0006  1.3760  0.9782  0.5650 -0.0087 -0.4344 -0.4910  1.1024  1.5131
 218  0.912973  3.7282  2.8240  1.4405  1.8786  1.9918  1.3668  0.9689  0.5555 -0.0184 -0.4445 -0.5011  1.0931  1.5040
 219  0.912999  3.7280  2.8197  1.4442  1.8709  1.9834  1.3579  0.9596  0.5459 -0.0284 -0.4548 -0.5114  1.0840  1.4953
 220  0.913026  3.7279  2.8154  1.4479  1.8632  1.9749  1.3489  0.9503  0.5363 -0.0384 -0.4650 -0.5218  1.0748  1.4863
 221  0.913053  3.7277  2.8111  1.4517  1.8552  1.9663  1.3396  0.9408  0.5267 -0.0485 -0.4754 -0.5322  1.0654  1.4772
 222  0.913080  3.7276  2.8068  1.4555  1.8472  1.9576  1.3304  0.9314  0.5170 -0.0586 -0.4858 -0.5426  1.0559  1.4681
 223  0.913106  3.7275  2.8025  1.4593  1.8390  1.9487  1.3211  0.9219  0.5073 -0.0686 -0.4960 -0.5529  1.0465  1.4589
 224  0.913132  3.7274  2.7983  1.4631  1.8307  1.9398  1.3118  0.9124  0.4976 -0.0785 -0.5063 -0.5632  1.0370  1.4497
 225  0.913158  3.7272  2.7940  1.4669  1.8226  1.9310  1.3026  0.9028  0.4879 -0.0887 -0.5166 -0.5737  1.0276  1.4405
 226  0.913185  3.7271  2.7895  1.4708  1.8149  1.9224  1.2933  0.8933  0.4781 -0.0990 -0.5272 -0.5843  1.0182  1.4315
 227  0.913476  3.7256  2.7388  1.5156  1.7197  1.8192  1.1839  0.7810  0.3631 -0.2180 -0.6493 -0.7071  0.9067  1.3235
 228  0.913703  3.7243  2.6956  1.5538  1.6399  1.7321  1.0912  0.6857  0.2655 -0.3192 -0.7529 -0.8115  0.8120  1.2320
 229  0.913934  3.7229  2.6487  1.5953  1.5527  1.6369  0.9902  0.5819  0.1591 -0.4293 -0.8659 -0.9251  0.7090  1.1324
 230  0.914145  3.7215  2.6021  1.6364  1.4673  1.5433  0.8906  0.4795  0.0542 -0.5384 -0.9778 -1.0378  0.6073  1.0342
 231  0.914325  3.7202  2.5591  1.6743  1.3884  1.4569  0.7987  0.3850 -0.0426 -0.6390 -1.0814 -1.1418  0.5134  0.9435
 232  0.914516  3.7187  2.5103  1.7173  1.2994  1.3590  0.6945  0.2780 -0.1521 -0.7530 -1.1988 -1.2598  0.4073  0.8408
 233  0.914668  3.7174  2.4678  1.7542  1.2244  1.2758  0.6053  0.1861 -0.2465 -0.8517 -1.3010 -1.3626  0.3160  0.7529
 234  0.914824  3.7158  2.4210  1.7949  1.1428  1.1847  0.5072  0.0851 -0.3503 -0.9604 -1.4138 -1.4759  0.2158  0.6564
 235  0.914967  3.7142  2.3743  1.8352  1.0630  1.0950  0.4104 -0.0149 -0.4531 -1.0682 -1.5256 -1.5884  0.1166  0.5611
 236  0.915099  3.7126  2.3279  1.8754  0.9841  1.0059  0.3139 -0.1145 -0.5556 -1.1758 -1.6373 -1.7006  0.0178  0.4662
 237  0.915222  3.7110  2.2815  1.9154  0.9064  0.9177  0.2181 -0.2134 -0.6575 -1.2829 -1.7487 -1.8125 -0.0803  0.3721
 238  0.915333  3.7095  2.2367  1.9541  0.8321  0.8330  0.1257 -0.3090 -0.7559 -1.3864 -1.8563 -1.9207 -0.1751  0.2813
 239  0.915436  3.7079  2.1916  1.9930  0.7580  0.7480  0.0327 -0.4053 -0.8553 -1.4907 -1.9647 -2.0297 -0.2706  0.1901
 240  0.915531  3.7064  2.1475  2.0310  0.6867  0.6656 -0.0580 -0.4995 -0.9524 -1.5927 -2.0701 -2.1358 -0.3639  0.1011
 241  0.915619  3.7048  2.1034  2.0689  0.6166  0.5839 -0.1484 -0.5934 -1.0495 -1.6943 -2.1749 -2.2416 -0.4569  0.0126
 242  0.915702  3.7033  2.0592  2.1069  0.5475  0.5027 -0.2388 -0.6877 -1.1470 -1.7963 -2.2800 -2.3475 -0.5502 -0.0759
 243  0.915778  3.7017  2.0152  2.1448  0.4794  0.4223 -0.3287 -0.7816 -1.2441 -1.8978 -2.3845 -2.4530 -0.6430 -0.1639
 244  0.915848  3.7002  1.9722  2.1815  0.4156  0.3454 -0.4158 -0.8726 -1.3386 -1.9969 -2.4864 -2.5559 -0.7329 -0.2487
 245  0.915914  3.6985  1.9287  2.2184  0.3532  0.2693 -0.5026 -0.9637 -1.4332 -2.0965 -2.5893 -2.6599 -0.8229 -0.3334
 246  0.915975  3.6969  1.8872  2.2536  0.2947  0.1971 -0.5852 -1.0502 -1.5231 -2.1915 -2.6881 -2.7595 -0.9084 -0.4138
 247  0.916032  3.6954  1.8473  2.2875  0.2392  0.1281 -0.6644 -1.1333 -1.6095 -2.2829 -2.7833 -2.8554 -0.9905 -0.4910
 248  0.916083  3.6940  1.8124  2.3171  0.1914  0.0681 -0.7333 -1.2058 -1.6849 -2.3628 -2.8664 -2.9393 -1.0622 -0.5582
 249  0.916134  3.6933  1.7924  2.3342  0.1621  0.0323 -0.7737 -1.2481 -1.7286 -2.4087 -2.9143 -2.9874 -1.1040 -0.5976
 250  0.916184  3.6937  1.7994  2.3287  0.1691  0.0424 -0.7613 -1.2348 -1.7145 -2.3936 -2.8982 -2.9711 -1.0909 -0.5857
 251  0.916236  3.6928  1.7706  2.3537  0.1265 -0.0097 -0.8202 -1.2961 -1.7780 -2.4603 -2.9676 -3.0409 -1.1515 -0.6431
 252  0.916286  3.6908  1.7229  2.3940  0.0635 -0.0904 -0.9137 -1.3945 -1.8806 -2.5692 -3.0812 -3.1553 -1.2489 -0.7341
 253  0.916332  3.6890  1.6749  2.4344  0.0012 -0.1711 -1.0075 -1.4934 -1.9835 -2.6785 -3.1954 -3.2703 -1.3464 -0.8252
 254  0.916375  3.6872  1.6283  2.4738 -0.0581 -0.2489 -1.0983 -1.5891 -2.0836 -2.7848 -3.3064 -3.3821 -1.4409 -0.9132
 255  0.916413  3.6854  1.5822  2.5128 -0.1155 -0.3252 -1.1877 -1.6836 -2.1822 -2.8897 -3.4161 -3.4926 -1.5343 -0.9999
 256  0.916448  3.6837  1.5381  2.5499 -0.1690 -0.3976 -1.2730 -1.7739 -2.2766 -2.9902 -3.5211 -3.5984 -1.6234 -1.0824
 257  0.916481  3.6820  1.4951  2.5863 -0.2194 -0.4673 -1.3558 -1.8618 -2.3686 -3.0884 -3.6239 -3.7019 -1.7102 -1.1625
 258  0.916511  3.6802  1.4526  2.6216 -0.2642 -0.5330 -1.4356 -1.9471 -2.4583 -3.1846 -3.7249 -3.8037 -1.7941 -1.2392
 259  0.916538  3.6785  1.4107  2.6565 -0.3059 -0.5965 -1.5137 -2.0308 -2.5466 -3.2794 -3.8247 -3.9043 -1.8766 -1.3141
 260  0.916564  3.6768  1.3700  2.6903 -0.3445 -0.6569 -1.5889 -2.1118 -2.6323 -3.3714 -3.9212 -4.0017 -1.9564 -1.3861
 261  0.916587  3.6750  1.3299  2.7236 -0.3805 -0.7154 -1.6627 -2.1915 -2.7167 -3.4620 -4.0160 -4.0977 -2.0348 -1.4566
 262  0.916609  3.6734  1.2904  2.7563 -0.4141 -0.7720 -1.7348 -2.2698 -2.7997 -3.5511 -4.1089 -4.1919 -2.1117 -1.5252
 263  0.916629  3.6716  1.2522  2.7879 -0.4450 -0.8262 -1.8043 -2.3454 -2.8800 -3.6375 -4.1988 -4.2829 -2.1860 -1.5913
 264  0.916648  3.6700  1.2141  2.8194 -0.4745 -0.8795 -1.8731 -2.4204 -2.9598 -3.7232 -4.2880 -4.3733 -2.2597 -1.6566
 265  0.916666  3.6684  1.1771  2.8501 -0.5018 -0.9308 -1.9396 -2.4931 -3.0372 -3.8066 -4.3750 -4.4613 -2.3311 -1.7195
 266  0.916682  3.6668  1.1409  2.8798 -0.5272 -0.9803 -2.0040 -2.5636 -3.1124 -3.8877 -4.4599 -4.5473 -2.4004 -1.7805
 267  0.916698  3.6652  1.1049  2.9096 -0.5510 -1.0287 -2.0678 -2.6336 -3.1871 -3.9687 -4.5449 -4.6331 -2.4692 -1.8408
 268  0.916711  3.6637  1.0698  2.9385 -0.5731 -1.0753 -2.1294 -2.7013 -3.2595 -4.0473 -4.6277 -4.7168 -2.5358 -1.8989
 269  0.916725  3.6621  1.0354  2.9668 -0.5933 -1.1203 -2.1894 -2.7673 -3.3303 -4.1243 -4.7090 -4.7989 -2.6007 -1.9553
 270  0.916737  3.6606  1.0017  2.9945 -0.6116 -1.1632 -2.2476 -2.8317 -3.3995 -4.1998 -4.7888 -4.8795 -2.6640 -2.0100
 271  0.916749  3.6591  0.9683  3.0216 -0.6258 -1.2034 -2.3037 -2.8942 -3.4670 -4.2740 -4.8674 -4.9590 -2.7254 -2.0623
 272  0.916760  3.6575  0.9352  3.0483 -0.6372 -1.2417 -2.3582 -2.9555 -3.5333 -4.3472 -4.9452 -5.0376 -2.7856 -2.1130
 273  0.916771  3.6559  0.9026  3.0746 -0.6468 -1.2783 -2.4114 -3.0154 -3.5984 -4.4191 -5.0217 -5.1150 -2.8444 -2.1622
 274  0.916781  3.6543  0.8707  3.1003 -0.6543 -1.3132 -2.4628 -3.0737 -3.6619 -4.4894 -5.0965 -5.1907 -2.9016 -2.2096
 275  0.916790  3.6528  0.8394  3.1255 -0.6600 -1.3465 -2.5127 -3.1305 -3.7241 -4.5583 -5.1700 -5.2652 -2.9573 -2.2555
 276  0.916799  3.6513  0.8091  3.1497 -0.6636 -1.3778 -2.5605 -3.1852 -3.7840 -4.6250 -5.2413 -5.3372 -3.0110 -2.2992
 277  0.916807  3.6498  0.7792  3.1737 -0.6658 -1.4078 -2.6070 -3.2387 -3.8427 -4.6906 -5.3113 -5.4082 -3.0634 -2.3416
 278  0.916815  3.6484  0.7505  3.1965 -0.6663 -1.4355 -2.6509 -3.2894 -3.8986 -4.7532 -5.3784 -5.4761 -3.1132 -2.3814
