NUMBER OF AGES= 1 MAGS=10
----------------------------------------------------       
MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
 1.9380  0.2452 1.3168E-04 1.7223E-04  -2.00  -0.20 
----------------------------------------------------       
**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
----------------------------------------------------       
AGE= 9.000 EEPS=268
#EEP   M    LogTeff  LogG   LogL U       B       V       R       I       J       H       Ks      Kp      D51
 196  0.878291  3.7382  3.1710  1.1167  2.5909  2.7515  2.1588  1.7766  1.3788  0.8352  0.4341  0.3806  1.8970  2.2880
 197  0.878452  3.7376  3.1549  1.1305  2.5618  2.7200  2.1253  1.7421  1.3434  0.7980  0.3956  0.3419  1.8628  2.2550
 198  0.878613  3.7370  3.1389  1.1443  2.5324  2.6882  2.0916  1.7075  1.3079  0.7609  0.3572  0.3031  1.8284  2.2218
 199  0.878772  3.7364  3.1229  1.1582  2.5026  2.6561  2.0578  1.6729  1.2723  0.7238  0.3187  0.2644  1.7939  2.1884
 200  0.878931  3.7359  3.1068  1.1723  2.4724  2.6237  2.0236  1.6379  1.2366  0.6864  0.2802  0.2257  1.7592  2.1546
 201  0.879089  3.7354  3.0908  1.1863  2.4420  2.5910  1.9893  1.6027  1.2007  0.6490  0.2415  0.1868  1.7243  2.1207
 202  0.879245  3.7349  3.0746  1.2005  2.4112  2.5580  1.9548  1.5674  1.1646  0.6114  0.2027  0.1478  1.6891  2.0866
 203  0.879401  3.7344  3.0585  1.2148  2.3801  2.5247  1.9199  1.5318  1.1282  0.5735  0.1636  0.1086  1.6537  2.0521
 204  0.879554  3.7339  3.0423  1.2292  2.3487  2.4911  1.8849  1.4960  1.0916  0.5354  0.1243  0.0692  1.6181  2.0174
 205  0.879708  3.7335  3.0260  1.2436  2.3170  2.4573  1.8494  1.4599  1.0548  0.4973  0.0849  0.0297  1.5822  1.9823
 206  0.879860  3.7330  3.0098  1.2581  2.2852  2.4233  1.8140  1.4237  1.0179  0.4589  0.0454 -0.0099  1.5461  1.9472
 207  0.880011  3.7325  2.9933  1.2728  2.2530  2.3888  1.7781  1.3871  0.9807  0.4203  0.0056 -0.0500  1.5097  1.9117
 208  0.880158  3.7320  2.9766  1.2876  2.2204  2.3540  1.7418  1.3501  0.9429  0.3809 -0.0351 -0.0907  1.4729  1.8758
 209  0.880302  3.7315  2.9591  1.3029  2.1881  2.3190  1.7048  1.3122  0.9040  0.3403 -0.0771 -0.1329  1.4352  1.8393
 210  0.880441  3.7310  2.9418  1.3184  2.1535  2.2823  1.6669  1.2735  0.8648  0.2996 -0.1190 -0.1749  1.3967  1.8017
 211  0.880576  3.7305  2.9239  1.3342  2.1197  2.2456  1.6283  1.2340  0.8244  0.2575 -0.1625 -0.2186  1.3575  1.7636
 212  0.880706  3.7299  2.9055  1.3503  2.0853  2.2085  1.5891  1.1940  0.7834  0.2148 -0.2066 -0.2629  1.3176  1.7249
 213  0.880832  3.7294  2.8874  1.3666  2.0493  2.1701  1.5492  1.1534  0.7420  0.1721 -0.2506 -0.3070  1.2771  1.6853
 214  0.880955  3.7288  2.8685  1.3831  2.0144  2.1322  1.5091  1.1122  0.6998  0.1280 -0.2960 -0.3526  1.2362  1.6458
 215  0.881075  3.7283  2.8499  1.3997  1.9780  2.0931  1.4683  1.0706  0.6574  0.0841 -0.3410 -0.3978  1.1948  1.6054
 216  0.881191  3.7277  2.8309  1.4166  1.9423  2.0544  1.4273  1.0285  0.6143  0.0393 -0.3871 -0.4441  1.1530  1.5650
 217  0.881221  3.7276  2.8260  1.4209  1.9327  2.0442  1.4167  1.0177  0.6034  0.0281 -0.3986 -0.4558  1.1423  1.5545
 218  0.881250  3.7275  2.8212  1.4252  1.9233  2.0341  1.4062  1.0069  0.5924  0.0167 -0.4103 -0.4675  1.1316  1.5440
 219  0.881279  3.7273  2.8163  1.4295  1.9143  2.0243  1.3957  0.9961  0.5813  0.0051 -0.4222 -0.4794  1.1209  1.5337
 220  0.881308  3.7272  2.8113  1.4340  1.9053  2.0143  1.3851  0.9852  0.5701 -0.0065 -0.4342 -0.4915  1.1100  1.5232
 221  0.881337  3.7270  2.8062  1.4384  1.8960  2.0043  1.3744  0.9741  0.5588 -0.0182 -0.4463 -0.5037  1.0991  1.5127
 222  0.881365  3.7269  2.8013  1.4428  1.8866  1.9941  1.3637  0.9631  0.5475 -0.0299 -0.4583 -0.5157  1.0882  1.5021
 223  0.881394  3.7268  2.7965  1.4472  1.8768  1.9836  1.3528  0.9521  0.5363 -0.0414 -0.4700 -0.5275  1.0772  1.4913
 224  0.881422  3.7266  2.7915  1.4516  1.8674  1.9733  1.3419  0.9410  0.5250 -0.0532 -0.4820 -0.5396  1.0661  1.4806
 225  0.881449  3.7264  2.7863  1.4561  1.8582  1.9633  1.3311  0.9299  0.5135 -0.0652 -0.4943 -0.5521  1.0551  1.4700
 226  0.881477  3.7263  2.7813  1.4606  1.8486  1.9530  1.3203  0.9186  0.5021 -0.0770 -0.5066 -0.5643  1.0440  1.4592
 227  0.881707  3.7250  2.7381  1.4988  1.7683  1.8655  1.2275  0.8233  0.4044 -0.1781 -0.6102 -0.6686  0.9494  1.3677
 228  0.881928  3.7237  2.6933  1.5384  1.6846  1.7744  1.1308  0.7241  0.3028 -0.2834 -0.7179 -0.7769  0.8507  1.2724
 229  0.882147  3.7223  2.6453  1.5809  1.5954  1.6771  1.0275  0.6180  0.1942 -0.3959 -0.8334 -0.8931  0.7454  1.1704
 230  0.882344  3.7209  2.5982  1.6223  1.5094  1.5828  0.9271  0.5147  0.0883 -0.5060 -0.9465 -1.0068  0.6429  1.0714
 231  0.882522  3.7195  2.5524  1.6627  1.4253  1.4905  0.8290  0.4139 -0.0150 -0.6133 -1.0570 -1.1179  0.5428  0.9746
 232  0.882688  3.7181  2.5061  1.7036  1.3406  1.3974  0.7300  0.3123 -0.1190 -0.7215 -1.1686 -1.2301  0.4419  0.8769
 233  0.882847  3.7165  2.4577  1.7457  1.2553  1.3027  0.6285  0.2077 -0.2263 -0.8338 -1.2850 -1.3470  0.3380  0.7769
 234  0.882991  3.7150  2.4106  1.7866  1.1736  1.2114  0.5300  0.1063 -0.3306 -0.9431 -1.3982 -1.4608  0.2374  0.6800
 235  0.883120  3.7134  2.3643  1.8267  1.0942  1.1222  0.4336  0.0068 -0.4328 -1.0503 -1.5094 -1.5726  0.1387  0.5853
 236  0.883238  3.7119  2.3194  1.8656  1.0179  1.0360  0.3403 -0.0895 -0.5319 -1.1543 -1.6174 -1.6812  0.0432  0.4936
 237  0.883350  3.7103  2.2729  1.9058  0.9401  0.9476  0.2442 -0.1888 -0.6342 -1.2618 -1.7292 -1.7935 -0.0553  0.3991
 238  0.883455  3.7087  2.2264  1.9459  0.8631  0.8596  0.1482 -0.2881 -0.7366 -1.3694 -1.8410 -1.9059 -0.1539  0.3047
 239  0.883553  3.7071  2.1794  1.9864  0.7863  0.7712  0.0515 -0.3883 -0.8400 -1.4779 -1.9535 -2.0190 -0.2532  0.2098
 240  0.883642  3.7055  2.1336  2.0259  0.7126  0.6858 -0.0428 -0.4863 -0.9410 -1.5837 -2.0628 -2.1292 -0.3501  0.1174
 241  0.883722  3.7039  2.0891  2.0643  0.6420  0.6034 -0.1341 -0.5813 -1.0392 -1.6865 -2.1687 -2.2360 -0.4442  0.0280
 242  0.883798  3.7024  2.0438  2.1034  0.5713  0.5201 -0.2270 -0.6781 -1.1394 -1.7913 -2.2765 -2.3447 -0.5400 -0.0629
 243  0.883868  3.7008  1.9997  2.1413  0.5037  0.4399 -0.3170 -0.7722 -1.2366 -1.8930 -2.3811 -2.4504 -0.6330 -0.1509
 244  0.883933  3.6992  1.9557  2.1788  0.4396  0.3621 -0.4054 -0.8648 -1.3329 -1.9941 -2.4853 -2.5557 -0.7245 -0.2372
 245  0.883992  3.6975  1.9124  2.2155  0.3778  0.2863 -0.4918 -0.9554 -1.4270 -2.0933 -2.5883 -2.6595 -0.8140 -0.3214
 246  0.884047  3.6959  1.8706  2.2509  0.3194  0.2139 -0.5748 -1.0424 -1.5173 -2.1889 -2.6876 -2.7598 -0.9000 -0.4021
 247  0.884098  3.6945  1.8334  2.2824  0.2681  0.1499 -0.6483 -1.1196 -1.5977 -2.2739 -2.7763 -2.8490 -0.9763 -0.4737
 248  0.884146  3.6935  1.8058  2.3060  0.2284  0.1011 -0.7039 -1.1777 -1.6579 -2.3374 -2.8422 -2.9155 -1.0337 -0.5279
 249  0.884195  3.6934  1.8021  2.3096  0.2206  0.0926 -0.7127 -1.1867 -1.6670 -2.3467 -2.8517 -2.9249 -1.0427 -0.5367
 250  0.884243  3.6933  1.7896  2.3212  0.1974  0.0664 -0.7406 -1.2152 -1.6961 -2.3767 -2.8826 -2.9557 -1.0710 -0.5643
 251  0.884292  3.6911  1.7392  2.3634  0.1327 -0.0173 -0.8384 -1.3184 -1.8037 -2.4912 -3.0022 -3.0763 -1.1729 -0.6592
 252  0.884336  3.6893  1.6906  2.4045  0.0693 -0.0993 -0.9335 -1.4186 -1.9082 -2.6021 -3.1181 -3.1930 -1.2718 -0.7517
 253  0.884376  3.6874  1.6430  2.4447  0.0080 -0.1792 -1.0267 -1.5167 -2.0104 -2.7107 -3.2314 -3.3073 -1.3687 -0.8420
 254  0.884413  3.6856  1.5958  2.4846 -0.0511 -0.2575 -1.1183 -1.6134 -2.1115 -2.8181 -3.3437 -3.4204 -1.4643 -0.9309
 255  0.884446  3.6839  1.5512  2.5222 -0.1057 -0.3311 -1.2048 -1.7050 -2.2071 -2.9199 -3.4501 -3.5274 -1.5546 -1.0145
 256  0.884477  3.6822  1.5071  2.5595 -0.1583 -0.4030 -1.2898 -1.7951 -2.3015 -3.0204 -3.5552 -3.6333 -1.6436 -1.0968
 257  0.884505  3.6804  1.4637  2.5959 -0.2053 -0.4710 -1.3720 -1.8828 -2.3935 -3.1190 -3.6588 -3.7376 -1.7300 -1.1759
 258  0.884531  3.6786  1.4214  2.6310 -0.2479 -0.5352 -1.4508 -1.9672 -2.4826 -3.2147 -3.7595 -3.8391 -1.8132 -1.2517
 259  0.884555  3.6769  1.3798  2.6656 -0.2876 -0.5973 -1.5279 -2.0502 -2.5702 -3.3088 -3.8581 -3.9387 -1.8949 -1.3254
 260  0.884577  3.6750  1.3388  2.6996 -0.3250 -0.6575 -1.6034 -2.1318 -2.6565 -3.4014 -3.9551 -4.0367 -1.9751 -1.3976
 261  0.884598  3.6733  1.2984  2.7331 -0.3598 -0.7157 -1.6773 -2.2119 -2.7414 -3.4926 -4.0502 -4.1332 -2.0539 -1.4680
 262  0.884617  3.6716  1.2594  2.7655 -0.3917 -0.7712 -1.7485 -2.2892 -2.8235 -3.5809 -4.1421 -4.2263 -2.1299 -1.5357
 263  0.884635  3.6700  1.2208  2.7974 -0.4218 -0.8254 -1.8183 -2.3653 -2.9046 -3.6679 -4.2326 -4.3179 -2.2047 -1.6019
 264  0.884652  3.6683  1.1829  2.8288 -0.4501 -0.8781 -1.8865 -2.4398 -2.9838 -3.7531 -4.3215 -4.4079 -2.2778 -1.6665
 265  0.884667  3.6667  1.1457  2.8595 -0.4762 -0.9289 -1.9528 -2.5124 -3.0611 -3.8366 -4.4089 -4.4964 -2.3491 -1.7293
 266  0.884681  3.6651  1.1093  2.8894 -0.5008 -0.9782 -2.0173 -2.5831 -3.1367 -3.9184 -4.4947 -4.5832 -2.4187 -1.7903
 267  0.884695  3.6636  1.0735  2.9189 -0.5233 -1.0259 -2.0803 -2.6522 -3.2106 -3.9986 -4.5792 -4.6685 -2.4866 -1.8496
 268  0.884707  3.6620  1.0385  2.9478 -0.5440 -1.0716 -2.1414 -2.7195 -3.2827 -4.0772 -4.6622 -4.7523 -2.5528 -1.9071
 269  0.884719  3.6605  1.0041  2.9761 -0.5628 -1.1156 -2.2007 -2.7851 -3.3532 -4.1540 -4.7434 -4.8342 -2.6174 -1.9628
 270  0.884730  3.6589  0.9698  3.0040 -0.5776 -1.1570 -2.2583 -2.8494 -3.4226 -4.2302 -4.8241 -4.9159 -2.6806 -2.0167
 271  0.884740  3.6573  0.9363  3.0310 -0.5894 -1.1958 -2.3138 -2.9116 -3.4899 -4.3044 -4.9029 -4.9956 -2.7416 -2.0682
 272  0.884750  3.6557  0.9033  3.0577 -0.5990 -1.2331 -2.3677 -2.9724 -3.5559 -4.3774 -4.9806 -5.0741 -2.8013 -2.1181
 273  0.884758  3.6541  0.8705  3.0841 -0.6070 -1.2691 -2.4207 -3.0324 -3.6212 -4.4498 -5.0576 -5.1520 -2.8601 -2.1670
 274  0.884767  3.6525  0.8387  3.1096 -0.6126 -1.3027 -2.4712 -3.0900 -3.6842 -4.5196 -5.1320 -5.2274 -2.9166 -2.2134
 275  0.884775  3.6510  0.8073  3.1346 -0.6161 -1.3349 -2.5204 -3.1463 -3.7460 -4.5884 -5.2055 -5.3018 -2.9719 -2.2584
 276  0.884783  3.6495  0.7767  3.1592 -0.6182 -1.3656 -2.5680 -3.2011 -3.8062 -4.6556 -5.2774 -5.3745 -3.0257 -2.3018
 277  0.884790  3.6480  0.7469  3.1830 -0.6187 -1.3946 -2.6137 -3.2539 -3.8643 -4.7208 -5.3472 -5.4451 -3.0775 -2.3434
 278  0.884797  3.6465  0.7184  3.2058 -0.6183 -1.4219 -2.6570 -3.3042 -3.9199 -4.7831 -5.4139 -5.5128 -3.1269 -2.3826
 279  0.884797  3.6453  0.6941  3.2252 -0.6173 -1.4446 -2.6939 -3.3471 -3.9673 -4.8363 -5.4709 -5.5705 -3.1689 -2.4159
