NUMBER OF AGES= 1 MAGS=10
----------------------------------------------------       
MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
 1.9380  0.2452 1.3168E-04 1.7223E-04  -2.00  -0.20 
----------------------------------------------------       
**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
----------------------------------------------------       
AGE= 6.000 EEPS=269
#EEP   M    LogTeff  LogG   LogL U       B       V       R       I       J       H       Ks      Kp      D51
 194  0.989161  3.7423  3.1754  1.1806  2.3945  2.5679  1.9921  1.6180  1.2275  0.6943  0.2997  0.2494  1.7360  2.1174
 195  0.989335  3.7414  3.1593  1.1931  2.3715  2.5415  1.9623  1.5866  1.1945  0.6588  0.2626  0.2117  1.7051  2.0885
 196  0.989508  3.7406  3.1435  1.2057  2.3472  2.5140  1.9320  1.5549  1.1614  0.6236  0.2258  0.1745  1.6737  2.0588
 197  0.989679  3.7398  3.1279  1.2185  2.3220  2.4861  1.9014  1.5230  1.1283  0.5884  0.1891  0.1374  1.6422  2.0289
 198  0.989849  3.7391  3.1124  1.2312  2.2963  2.4577  1.8707  1.4910  1.0953  0.5533  0.1526  0.1005  1.6105  1.9987
 199  0.990019  3.7385  3.0969  1.2441  2.2700  2.4289  1.8397  1.4589  1.0620  0.5183  0.1160  0.0638  1.5787  1.9682
 200  0.990187  3.7379  3.0817  1.2569  2.2434  2.3996  1.8085  1.4266  1.0288  0.4833  0.0797  0.0271  1.5468  1.9374
 201  0.990355  3.7373  3.0664  1.2699  2.2164  2.3702  1.7770  1.3943  0.9956  0.4483  0.0434 -0.0094  1.5146  1.9065
 202  0.990521  3.7367  3.0513  1.2829  2.1888  2.3404  1.7454  1.3617  0.9622  0.4134  0.0071 -0.0459  1.4823  1.8754
 203  0.990687  3.7362  3.0362  1.2960  2.1613  2.3106  1.7138  1.3292  0.9288  0.3783 -0.0292 -0.0825  1.4501  1.8442
 204  0.990851  3.7356  3.0210  1.3090  2.1333  2.2803  1.6818  1.2965  0.8952  0.3432 -0.0656 -0.1190  1.4175  1.8126
 205  0.991015  3.7351  3.0059  1.3222  2.1053  2.2500  1.6498  1.2637  0.8616  0.3081 -0.1019 -0.1556  1.3849  1.7811
 206  0.991177  3.7346  2.9906  1.3354  2.0772  2.2196  1.6177  1.2307  0.8279  0.2728 -0.1385 -0.1923  1.3522  1.7494
 207  0.991339  3.7341  2.9754  1.3487  2.0488  2.1891  1.5854  1.1976  0.7939  0.2373 -0.1753 -0.2292  1.3193  1.7175
 208  0.991499  3.7336  2.9600  1.3620  2.0205  2.1584  1.5532  1.1645  0.7600  0.2018 -0.2120 -0.2662  1.2864  1.6856
 209  0.991658  3.7331  2.9447  1.3754  1.9920  2.1275  1.5207  1.1312  0.7259  0.1662 -0.2489 -0.3033  1.2533  1.6535
 210  0.991816  3.7326  2.9293  1.3887  1.9632  2.0964  1.4880  1.0977  0.6916  0.1303 -0.2860 -0.3405  1.2199  1.6212
 211  0.991973  3.7321  2.9139  1.4023  1.9344  2.0653  1.4552  1.0640  0.6572  0.0945 -0.3231 -0.3777  1.1866  1.5889
 212  0.992128  3.7316  2.8984  1.4158  1.9054  2.0339  1.4222  1.0302  0.6227  0.0583 -0.3605 -0.4153  1.1530  1.5562
 213  0.992281  3.7311  2.8828  1.4295  1.8761  2.0023  1.3888  0.9962  0.5877  0.0219 -0.3981 -0.4531  1.1190  1.5233
 214  0.992431  3.7306  2.8672  1.4434  1.8465  1.9703  1.3553  0.9617  0.5525 -0.0148 -0.4360 -0.4910  1.0848  1.4901
 215  0.992576  3.7301  2.8512  1.4573  1.8166  1.9378  1.3210  0.9267  0.5167 -0.0521 -0.4744 -0.5297  1.0500  1.4564
 216  0.992714  3.7296  2.8350  1.4716  1.7859  1.9048  1.2862  0.8911  0.4802 -0.0899 -0.5135 -0.5689  1.0145  1.4220
 217  0.992750  3.7295  2.8307  1.4754  1.7779  1.8960  1.2770  0.8816  0.4706 -0.1000 -0.5239 -0.5794  1.0051  1.4128
 218  0.992786  3.7293  2.8264  1.4793  1.7698  1.8872  1.2677  0.8720  0.4608 -0.1102 -0.5343 -0.5899  0.9957  1.4037
 219  0.992821  3.7292  2.8220  1.4831  1.7617  1.8784  1.2584  0.8624  0.4510 -0.1204 -0.5448 -0.6004  0.9862  1.3945
 220  0.992857  3.7291  2.8176  1.4869  1.7534  1.8696  1.2490  0.8528  0.4412 -0.1306 -0.5553 -0.6110  0.9766  1.3851
 221  0.992892  3.7289  2.8133  1.4908  1.7452  1.8607  1.2395  0.8432  0.4313 -0.1408 -0.5658 -0.6216  0.9671  1.3759
 222  0.992927  3.7288  2.8089  1.4946  1.7370  1.8518  1.2301  0.8335  0.4213 -0.1511 -0.5764 -0.6322  0.9574  1.3666
 223  0.992962  3.7287  2.8044  1.4986  1.7286  1.8426  1.2205  0.8237  0.4113 -0.1616 -0.5873 -0.6431  0.9476  1.3571
 224  0.992997  3.7285  2.8000  1.5025  1.7203  1.8336  1.2110  0.8138  0.4013 -0.1721 -0.5980 -0.6539  0.9379  1.3477
 225  0.993031  3.7284  2.7955  1.5066  1.7119  1.8245  1.2013  0.8040  0.3912 -0.1826 -0.6088 -0.6647  0.9281  1.3382
 226  0.993066  3.7282  2.7910  1.5105  1.7034  1.8153  1.1916  0.7941  0.3810 -0.1931 -0.6196 -0.6756  0.9183  1.3286
 227  0.993390  3.7269  2.7458  1.5502  1.6195  1.7241  1.0949  0.6948  0.2793 -0.2986 -0.7280 -0.7847  0.8196  1.2332
 228  0.993684  3.7256  2.7022  1.5888  1.5383  1.6356  1.0010  0.5983  0.1804 -0.4012 -0.8330 -0.8904  0.7238  1.1405
 229  0.993956  3.7242  2.6583  1.6274  1.4576  1.5474  0.9070  0.5015  0.0812 -0.5039 -0.9382 -0.9963  0.6278  1.0478
 230  0.994210  3.7229  2.6143  1.6662  1.3771  1.4592  0.8130  0.4047 -0.0180 -0.6068 -1.0439 -1.1028  0.5318  0.9552
 231  0.994471  3.7214  2.5658  1.7089  1.2885  1.3621  0.7094  0.2983 -0.1271 -0.7203 -1.1605 -1.2200  0.4260  0.8531
 232  0.994683  3.7201  2.5233  1.7463  1.2112  1.2770  0.6188  0.2051 -0.2226 -0.8195 -1.2628 -1.3229  0.3336  0.7638
 233  0.994897  3.7186  2.4769  1.7868  1.1281  1.1852  0.5207  0.1041 -0.3261 -0.9277 -1.3746 -1.4352  0.2333  0.6670
 234  0.995077  3.7172  2.4350  1.8231  1.0555  1.1042  0.4335  0.0141 -0.4187 -1.0247 -1.4751 -1.5362  0.1441  0.5812
 235  0.995256  3.7156  2.3899  1.8620  0.9780  1.0172  0.3397 -0.0826 -0.5182 -1.1291 -1.5834 -1.6452  0.0481  0.4889
 236  0.995429  3.7140  2.3434  1.9022  0.8992  0.9284  0.2434 -0.1821 -0.6206 -1.2366 -1.6950 -1.7574 -0.0506  0.3944
 237  0.995578  3.7125  2.3007  1.9390  0.8273  0.8470  0.1551 -0.2733 -0.7145 -1.3353 -1.7977 -1.8606 -0.1411  0.3075
 238  0.995721  3.7110  2.2562  1.9773  0.7535  0.7630  0.0635 -0.3680 -0.8121 -1.4379 -1.9044 -1.9679 -0.2349  0.2175
 239  0.995859  3.7094  2.2108  2.0163  0.6788  0.6774 -0.0298 -0.4646 -0.9117 -1.5427 -2.0133 -2.0774 -0.3307  0.1259
 240  0.995977  3.7079  2.1690  2.0522  0.6110  0.5993 -0.1156 -0.5535 -1.0035 -1.6391 -2.1136 -2.1782 -0.4189  0.0418
 241  0.996094  3.7064  2.1245  2.0905  0.5398  0.5167 -0.2067 -0.6482 -1.1012 -1.7417 -2.2197 -2.2851 -0.5126 -0.0476
 242  0.996201  3.7048  2.0817  2.1273  0.4722  0.4378 -0.2944 -0.7395 -1.1956 -1.8406 -2.3216 -2.3879 -0.6029 -0.1334
 243  0.996297  3.7034  2.0403  2.1630  0.4077  0.3618 -0.3791 -0.8278 -1.2870 -1.9361 -2.4201 -2.4872 -0.6903 -0.2163
 244  0.996388  3.7019  1.9986  2.1988  0.3436  0.2859 -0.4642 -0.9166 -1.3789 -2.0324 -2.5190 -2.5872 -0.7781 -0.2994
 245  0.996477  3.7002  1.9553  2.2355  0.2810  0.2097 -0.5509 -1.0077 -1.4734 -2.1317 -2.6213 -2.6906 -0.8680 -0.3839
 246  0.996554  3.6987  1.9150  2.2697  0.2238  0.1396 -0.6311 -1.0918 -1.5610 -2.2239 -2.7166 -2.7869 -0.9511 -0.4621
 247  0.996630  3.6971  1.8741  2.3042  0.1666  0.0689 -0.7122 -1.1769 -1.6494 -2.3174 -2.8138 -2.8849 -1.0352 -0.5411
 248  0.996699  3.6956  1.8349  2.3373  0.1125  0.0015 -0.7895 -1.2582 -1.7340 -2.4068 -2.9069 -2.9788 -1.1155 -0.6165
 249  0.996763  3.6943  1.8008  2.3662  0.0659 -0.0571 -0.8570 -1.3291 -1.8076 -2.4849 -2.9884 -3.0608 -1.1855 -0.6821
 250  0.996826  3.6934  1.7777  2.3860  0.0335 -0.0975 -0.9033 -1.3775 -1.8581 -2.5381 -3.0438 -3.1166 -1.2334 -0.7272
 251  0.996887  3.6939  1.7883  2.3775  0.0438 -0.0825 -0.8845 -1.3573 -1.8365 -2.5148 -3.0191 -3.0916 -1.2135 -0.7091
 252  0.996954  3.6942  1.7886  2.3780  0.0396 -0.0854 -0.8863 -1.3586 -1.8376 -2.5153 -3.0193 -3.0916 -1.2151 -0.7112
 253  0.997021  3.6922  1.7384  2.4202 -0.0263 -0.1698 -0.9843 -1.4619 -1.9452 -2.6295 -3.1385 -3.2117 -1.3169 -0.8064
 254  0.997082  3.6903  1.6907  2.4606 -0.0882 -0.2499 -1.0775 -1.5602 -2.0476 -2.7384 -3.2523 -3.3264 -1.4140 -0.8970
 255  0.997137  3.6884  1.6447  2.4993 -0.1472 -0.3268 -1.1673 -1.6547 -2.1463 -2.8432 -3.3618 -3.4367 -1.5074 -0.9840
 256  0.997188  3.6867  1.5991  2.5378 -0.2046 -0.4026 -1.2559 -1.7483 -2.2440 -2.9472 -3.4703 -3.5460 -1.5999 -1.0700
 257  0.997235  3.6850  1.5550  2.5749 -0.2586 -0.4751 -1.3411 -1.8385 -2.3382 -3.0474 -3.5751 -3.6516 -1.6888 -1.1525
 258  0.997279  3.6833  1.5126  2.6108 -0.3094 -0.5444 -1.4232 -1.9254 -2.4292 -3.1442 -3.6765 -3.7536 -1.7746 -1.2318
 259  0.997318  3.6816  1.4709  2.6455 -0.3552 -0.6099 -1.5019 -2.0094 -2.5173 -3.2387 -3.7755 -3.8534 -1.8574 -1.3077
 260  0.997356  3.6799  1.4292  2.6803 -0.3979 -0.6736 -1.5799 -2.0928 -2.6053 -3.3330 -3.8748 -3.9535 -1.9395 -1.3826
 261  0.997389  3.6782  1.3892  2.7135 -0.4367 -0.7334 -1.6540 -2.1725 -2.6894 -3.4235 -3.9698 -4.0494 -2.0180 -1.4537
 262  0.997421  3.6765  1.3499  2.7461 -0.4732 -0.7914 -1.7266 -2.2508 -2.7722 -3.5125 -4.0630 -4.1436 -2.0950 -1.5231
 263  0.997449  3.6747  1.3111  2.7782 -0.5070 -0.8474 -1.7976 -2.3277 -2.8537 -3.6001 -4.1546 -4.2363 -2.1707 -1.5908
 264  0.997477  3.6731  1.2729  2.8098 -0.5390 -0.9018 -1.8671 -2.4031 -2.9337 -3.6861 -4.2443 -4.3271 -2.2448 -1.6570
 265  0.997502  3.6715  1.2359  2.8405 -0.5682 -0.9538 -1.9343 -2.4763 -3.0115 -3.7696 -4.3313 -4.4153 -2.3167 -1.7206
 266  0.997526  3.6699  1.1990  2.8708 -0.5963 -1.0052 -2.0006 -2.5488 -3.0886 -3.8525 -4.4176 -4.5029 -2.3879 -1.7836
 267  0.997548  3.6683  1.1633  2.9004 -0.6219 -1.0542 -2.0645 -2.6187 -3.1632 -3.9329 -4.5015 -4.5878 -2.4566 -1.8442
 268  0.997569  3.6668  1.1282  2.9293 -0.6461 -1.1019 -2.1270 -2.6871 -3.2362 -4.0117 -4.5841 -4.6713 -2.5238 -1.9032
 269  0.997588  3.6653  1.0938  2.9577 -0.6687 -1.1481 -2.1878 -2.7538 -3.3075 -4.0891 -4.6652 -4.7534 -2.5895 -1.9606
 270  0.997606  3.6638  1.0599  2.9855 -0.6895 -1.1927 -2.2470 -2.8190 -3.3774 -4.1648 -4.7451 -4.8340 -2.6535 -2.0164
 271  0.997623  3.6623  1.0268  3.0127 -0.7085 -1.2357 -2.3046 -2.8825 -3.4454 -4.2390 -4.8235 -4.9131 -2.7159 -2.0706
 272  0.997640  3.6608  0.9940  3.0396 -0.7258 -1.2772 -2.3611 -2.9450 -3.5125 -4.3124 -4.9010 -4.9914 -2.7773 -2.1236
 273  0.997655  3.6593  0.9617  3.0658 -0.7385 -1.3155 -2.4149 -3.0051 -3.5776 -4.3839 -4.9770 -5.0683 -2.8364 -2.1736
 274  0.997669  3.6577  0.9297  3.0916 -0.7493 -1.3522 -2.4675 -3.0643 -3.6417 -4.4547 -5.0521 -5.1442 -2.8944 -2.2225
 275  0.997682  3.6562  0.8985  3.1167 -0.7584 -1.3873 -2.5184 -3.1217 -3.7041 -4.5236 -5.1255 -5.2184 -2.9508 -2.2697
 276  0.997695  3.6547  0.8680  3.1412 -0.7656 -1.4206 -2.5675 -3.1773 -3.7647 -4.5907 -5.1969 -5.2907 -3.0054 -2.3149
 277  0.997707  3.6532  0.8382  3.1651 -0.7708 -1.4520 -2.6149 -3.2313 -3.8237 -4.6563 -5.2668 -5.3614 -3.0583 -2.3584
 278  0.997718  3.6518  0.8099  3.1878 -0.7744 -1.4813 -2.6594 -3.2822 -3.8795 -4.7183 -5.3330 -5.4285 -3.1083 -2.3992
