NUMBER OF AGES= 1 MAGS=10
----------------------------------------------------       
MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
 1.9380  0.2452 1.3168E-04 1.7223E-04  -2.00  -0.20 
----------------------------------------------------       
**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
----------------------------------------------------       
AGE= 3.000 EEPS=272
#EEP   M    LogTeff  LogG   LogL U       B       V       R       I       J       H       Ks      Kp      D51
 191  1.212310  3.7734  3.2292  1.3392  1.7915  2.0181  1.5521  1.2352  0.8972  0.4412  0.1007  0.0718  1.3358  1.6505
 192  1.212599  3.7677  3.2091  1.3369  1.8262  2.0478  1.5653  1.2386  0.8918  0.4210  0.0691  0.0374  1.3423  1.6679
 193  1.212902  3.7624  3.1893  1.3353  1.8611  2.0760  1.5763  1.2405  0.8848  0.4002  0.0377  0.0030  1.3469  1.6834
 194  1.213212  3.7579  3.1708  1.3360  1.8894  2.0965  1.5802  1.2358  0.8723  0.3771  0.0079 -0.0305  1.3449  1.6912
 195  1.213505  3.7542  3.1536  1.3384  1.9097  2.1092  1.5791  1.2276  0.8577  0.3536 -0.0217 -0.0628  1.3389  1.6936
 196  1.213787  3.7514  3.1364  1.3446  1.9137  2.1070  1.5674  1.2109  0.8364  0.3252 -0.0550 -0.0980  1.3237  1.6842
 197  1.214055  3.7490  3.1201  1.3514  1.9151  2.1024  1.5542  1.1934  0.8148  0.2974 -0.0874 -0.1318  1.3075  1.6733
 198  1.214306  3.7473  3.1051  1.3599  1.9072  2.0900  1.5357  1.1719  0.7904  0.2686 -0.1192 -0.1647  1.2868  1.6562
 199  1.214540  3.7458  3.0900  1.3687  1.8978  2.0760  1.5160  1.1493  0.7652  0.2394 -0.1512 -0.1977  1.2650  1.6379
 200  1.214763  3.7446  3.0761  1.3782  1.8835  2.0581  1.4941  1.1252  0.7392  0.2104 -0.1822 -0.2294  1.2415  1.6169
 201  1.214977  3.7435  3.0622  1.3876  1.8693  2.0402  1.4722  1.1013  0.7134  0.1818 -0.2129 -0.2609  1.2183  1.5960
 202  1.215187  3.7426  3.0487  1.3974  1.8528  2.0207  1.4493  1.0767  0.6872  0.1531 -0.2435 -0.2920  1.1941  1.5738
 203  1.215391  3.7417  3.0357  1.4073  1.8351  2.0001  1.4258  1.0517  0.6610  0.1246 -0.2735 -0.3225  1.1696  1.5510
 204  1.215593  3.7409  3.0226  1.4172  1.8173  1.9795  1.4023  1.0269  0.6348  0.0963 -0.3036 -0.3530  1.1450  1.5283
 205  1.215793  3.7403  3.0098  1.4272  1.7983  1.9579  1.3783  1.0017  0.6084  0.0679 -0.3333 -0.3831  1.1202  1.5048
 206  1.215989  3.7396  2.9971  1.4374  1.7789  1.9361  1.3541  0.9763  0.5820  0.0397 -0.3630 -0.4131  1.0951  1.4812
 207  1.216185  3.7389  2.9845  1.4475  1.7593  1.9141  1.3299  0.9510  0.5556  0.0114 -0.3926 -0.4430  1.0701  1.4575
 208  1.216380  3.7383  2.9718  1.4577  1.7392  1.8916  1.3054  0.9255  0.5291 -0.0167 -0.4221 -0.4729  1.0449  1.4335
 209  1.216573  3.7377  2.9593  1.4679  1.7192  1.8693  1.2810  0.9000  0.5027 -0.0449 -0.4517 -0.5027  1.0197  1.4096
 210  1.216764  3.7371  2.9469  1.4782  1.6986  1.8465  1.2562  0.8744  0.4761 -0.0731 -0.4812 -0.5324  0.9943  1.3854
 211  1.216954  3.7366  2.9345  1.4884  1.6779  1.8235  1.2314  0.8487  0.4496 -0.1012 -0.5106 -0.5620  0.9689  1.3610
 212  1.217144  3.7360  2.9220  1.4987  1.6570  1.8005  1.2067  0.8230  0.4230 -0.1294 -0.5398 -0.5916  0.9434  1.3366
 213  1.217332  3.7355  2.9098  1.5091  1.6357  1.7772  1.1816  0.7972  0.3964 -0.1574 -0.5691 -0.6210  0.9178  1.3120
 214  1.217519  3.7350  2.8976  1.5194  1.6145  1.7539  1.1567  0.7714  0.3698 -0.1855 -0.5983 -0.6505  0.8922  1.2875
 215  1.217705  3.7346  2.8853  1.5299  1.5930  1.7303  1.1316  0.7455  0.3431 -0.2136 -0.6276 -0.6799  0.8665  1.2627
 216  1.217891  3.7341  2.8730  1.5402  1.5717  1.7068  1.1065  0.7196  0.3164 -0.2417 -0.6569 -0.7093  0.8407  1.2380
 217  1.217969  3.7339  2.8678  1.5446  1.5625  1.6967  1.0957  0.7085  0.3051 -0.2537 -0.6693 -0.7218  0.8298  1.2275
 218  1.218049  3.7337  2.8626  1.5492  1.5530  1.6864  1.0848  0.6973  0.2935 -0.2658 -0.6819 -0.7344  0.8187  1.2167
 219  1.218127  3.7335  2.8573  1.5537  1.5435  1.6760  1.0738  0.6860  0.2819 -0.2780 -0.6945 -0.7471  0.8075  1.2059
 220  1.218206  3.7333  2.8521  1.5582  1.5339  1.6656  1.0628  0.6746  0.2702 -0.2903 -0.7073 -0.7599  0.7962  1.1950
 221  1.218284  3.7331  2.8468  1.5628  1.5243  1.6552  1.0517  0.6632  0.2585 -0.3025 -0.7200 -0.7727  0.7849  1.1840
 222  1.218364  3.7329  2.8415  1.5674  1.5147  1.6447  1.0405  0.6518  0.2468 -0.3148 -0.7327 -0.7855  0.7734  1.1730
 223  1.218442  3.7327  2.8362  1.5720  1.5051  1.6343  1.0294  0.6404  0.2351 -0.3270 -0.7454 -0.7982  0.7621  1.1621
 224  1.218520  3.7325  2.8310  1.5765  1.4956  1.6239  1.0185  0.6291  0.2236 -0.3391 -0.7580 -0.8108  0.7510  1.1513
 225  1.218598  3.7324  2.8258  1.5809  1.4862  1.6137  1.0076  0.6179  0.2121 -0.3511 -0.7704 -0.8234  0.7399  1.1406
 226  1.218678  3.7322  2.8206  1.5854  1.4769  1.6035  0.9968  0.6068  0.2007 -0.3631 -0.7828 -0.8358  0.7289  1.1300
 227  1.219375  3.7306  2.7731  1.6267  1.3904  1.5092  0.8966  0.5038  0.0950 -0.4735 -0.8970 -0.9507  0.6266  1.0312
 228  1.219996  3.7291  2.7302  1.6640  1.3125  1.4241  0.8060  0.4105 -0.0007 -0.5733 -0.9997 -1.0541  0.5340  0.9418
 229  1.220524  3.7278  2.6904  1.6989  1.2397  1.3445  0.7212  0.3233 -0.0902 -0.6664 -1.0953 -1.1503  0.4474  0.8583
 230  1.220967  3.7266  2.6528  1.7318  1.1714  1.2696  0.6411  0.2409 -0.1749 -0.7542 -1.1855 -1.2412  0.3656  0.7794
 231  1.221393  3.7254  2.6139  1.7660  1.1004  1.1918  0.5580  0.1553 -0.2627 -0.8453 -1.2788 -1.3352  0.2807  0.6976
 232  1.221846  3.7240  2.5695  1.8051  1.0198  1.1032  0.4631  0.0573 -0.3631 -0.9496 -1.3856 -1.4428  0.1837  0.6041
 233  1.222195  3.7228  2.5325  1.8374  0.9528  1.0296  0.3845 -0.0235 -0.4462 -1.0358 -1.4742 -1.5320  0.1033  0.5266
 234  1.222567  3.7215  2.4908  1.8740  0.8776  0.9467  0.2959 -0.1148 -0.5398 -1.1333 -1.5746 -1.6330  0.0128  0.4393
 235  1.222890  3.7202  2.4521  1.9073  0.8108  0.8721  0.2155 -0.1977 -0.6252 -1.2227 -1.6673 -1.7263 -0.0695  0.3602
 236  1.223200  3.7188  2.4124  1.9416  0.7425  0.7959  0.1332 -0.2828 -0.7127 -1.3146 -1.7626 -1.8221 -0.1539  0.2792
 237  1.223521  3.7172  2.3690  1.9789  0.6687  0.7129  0.0435 -0.3755 -0.8082 -1.4148 -1.8667 -1.9269 -0.2457  0.1910
 238  1.223792  3.7158  2.3299  2.0125  0.6028  0.6386 -0.0373 -0.4589 -0.8940 -1.5052 -1.9605 -2.0213 -0.3285  0.1118
 239  1.224057  3.7144  2.2897  2.0471  0.5357  0.5625 -0.1200 -0.5445 -0.9822 -1.5980 -2.0571 -2.1183 -0.4133  0.0305
 240  1.224301  3.7130  2.2500  2.0811  0.4702  0.4879 -0.2014 -0.6288 -1.0692 -1.6894 -2.1522 -2.2141 -0.4968 -0.0494
 241  1.224538  3.7115  2.2097  2.1157  0.4041  0.4122 -0.2840 -0.7143 -1.1574 -1.7823 -2.2489 -2.3112 -0.5816 -0.1306
 242  1.224748  3.7101  2.1716  2.1482  0.3425  0.3413 -0.3617 -0.7949 -1.2406 -1.8699 -2.3401 -2.4029 -0.6614 -0.2069
 243  1.224956  3.7087  2.1317  2.1825  0.2782  0.2672 -0.4433 -0.8796 -1.3280 -1.9621 -2.4360 -2.4994 -0.7454 -0.2869
 244  1.225148  3.7073  2.0929  2.2157  0.2168  0.1956 -0.5224 -0.9617 -1.4129 -2.0514 -2.5287 -2.5927 -0.8267 -0.3644
 245  1.225331  3.7059  2.0537  2.2493  0.1554  0.1238 -0.6023 -1.0450 -1.4991 -2.1417 -2.6219 -2.6867 -0.9091 -0.4426
 246  1.225499  3.7045  2.0161  2.2816  0.0973  0.0552 -0.6789 -1.1250 -1.5819 -2.2284 -2.7112 -2.7769 -0.9882 -0.5175
 247  1.225654  3.7031  1.9792  2.3130  0.0424 -0.0106 -0.7534 -1.2029 -1.6628 -2.3132 -2.7986 -2.8652 -1.0652 -0.5901
 248  1.225803  3.7016  1.9413  2.3449 -0.0118 -0.0767 -0.8287 -1.2822 -1.7452 -2.3998 -2.8878 -2.9554 -1.1435 -0.6636
 249  1.225943  3.7002  1.9040  2.3765 -0.0645 -0.1413 -0.9028 -1.3600 -1.8262 -2.4851 -2.9758 -3.0443 -1.2203 -0.7357
 250  1.226071  3.6988  1.8681  2.4068 -0.1146 -0.2033 -0.9740 -1.4349 -1.9040 -2.5671 -3.0608 -3.1302 -1.2941 -0.8049
 251  1.226198  3.6973  1.8314  2.4376 -0.1648 -0.2659 -1.0461 -1.5106 -1.9829 -2.6507 -3.1477 -3.2179 -1.3690 -0.8751
 252  1.226316  3.6959  1.7966  2.4669 -0.2120 -0.3253 -1.1146 -1.5827 -2.0579 -2.7303 -3.2305 -3.3015 -1.4402 -0.9418
 253  1.226424  3.6947  1.7653  2.4933 -0.2539 -0.3783 -1.1761 -1.6474 -2.1253 -2.8018 -3.3051 -3.3766 -1.5041 -1.0015
 254  1.226530  3.6937  1.7396  2.5150 -0.2882 -0.4219 -1.2266 -1.7006 -2.1807 -2.8605 -3.3664 -3.4384 -1.5566 -1.0507
 255  1.226632  3.6936  1.7358  2.5187 -0.2956 -0.4302 -1.2353 -1.7096 -2.1899 -2.8699 -3.3760 -3.4480 -1.5655 -1.0593
 256  1.226742  3.6956  1.7847  2.4780 -0.2333 -0.3497 -1.1413 -1.6101 -2.0860 -2.7593 -3.2605 -3.3315 -1.4674 -0.9679
 257  1.226868  3.6957  1.7802  2.4829 -0.2470 -0.3632 -1.1539 -1.6226 -2.0983 -2.7712 -3.2722 -3.3430 -1.4798 -0.9808
 258  1.226996  3.6937  1.7316  2.5234 -0.3087 -0.4431 -1.2477 -1.7216 -2.2017 -2.8815 -3.3875 -3.4593 -1.5776 -1.0718
 259  1.227113  3.6919  1.6866  2.5612 -0.3671 -0.5184 -1.3355 -1.8141 -2.2982 -2.9841 -3.4946 -3.5672 -1.6689 -1.1570
 260  1.227222  3.6902  1.6435  2.5975 -0.4220 -0.5902 -1.4193 -1.9026 -2.3906 -3.0823 -3.5973 -3.6707 -1.7563 -1.2384
 261  1.227320  3.6885  1.6020  2.6325 -0.4743 -0.6590 -1.4999 -1.9877 -2.4795 -3.1767 -3.6960 -3.7702 -1.8403 -1.3165
 262  1.227412  3.6869  1.5600  2.6678 -0.5261 -0.7281 -1.5811 -2.0736 -2.5693 -3.2724 -3.7959 -3.8708 -1.9251 -1.3952
 263  1.227497  3.6852  1.5194  2.7020 -0.5752 -0.7944 -1.6593 -2.1565 -2.6559 -3.3646 -3.8924 -3.9680 -2.0069 -1.4710
 264  1.227574  3.6837  1.4813  2.7338 -0.6188 -0.8551 -1.7320 -2.2337 -2.7369 -3.4511 -3.9830 -4.0593 -2.0830 -1.5410
 265  1.227646  3.6821  1.4437  2.7652 -0.6584 -0.9130 -1.8026 -2.3092 -2.8164 -3.5362 -4.0725 -4.1494 -2.1574 -1.6089
 266  1.227714  3.6805  1.4061  2.7962 -0.6962 -0.9699 -1.8723 -2.3840 -2.8953 -3.6211 -4.1617 -4.2394 -2.2310 -1.6759
 267  1.227778  3.6789  1.3698  2.8263 -0.7307 -1.0236 -1.9393 -2.4560 -2.9714 -3.7029 -4.2477 -4.3262 -2.3019 -1.7399
 268  1.227837  3.6774  1.3342  2.8558 -0.7636 -1.0759 -2.0048 -2.5268 -3.0463 -3.7835 -4.3321 -4.4115 -2.3716 -1.8027
 269  1.227892  3.6758  1.2994  2.8845 -0.7939 -1.1260 -2.0684 -2.5957 -3.1192 -3.8620 -4.4143 -4.4946 -2.4392 -1.8633
 270  1.227943  3.6744  1.2653  2.9127 -0.8222 -1.1743 -2.1305 -2.6631 -3.1909 -3.9390 -4.4947 -4.5761 -2.5055 -1.9223
 271  1.227992  3.6729  1.2319  2.9403 -0.8488 -1.2212 -2.1910 -2.7291 -3.2611 -4.0143 -4.5732 -4.6557 -2.5703 -1.9799
 272  1.228037  3.6715  1.1989  2.9675 -0.8738 -1.2668 -2.2504 -2.7940 -3.3300 -4.0885 -4.6504 -4.7341 -2.6339 -2.0361
 273  1.228080  3.6700  1.1668  2.9941 -0.8974 -1.3110 -2.3081 -2.8569 -3.3972 -4.1609 -4.7258 -4.8105 -2.6959 -2.0907
 274  1.228121  3.6686  1.1351  3.0200 -0.9196 -1.3540 -2.3643 -2.9187 -3.4631 -4.2319 -4.8000 -4.8856 -2.7564 -2.1439
 275  1.228159  3.6673  1.1041  3.0456 -0.9401 -1.3957 -2.4192 -2.9789 -3.5274 -4.3015 -4.8729 -4.9594 -2.8156 -2.1958
 276  1.228194  3.6659  1.0741  3.0704 -0.9594 -1.4357 -2.4723 -3.0372 -3.5898 -4.3691 -4.9439 -5.0311 -2.8729 -2.2457
 277  1.228228  3.6646  1.0445  3.0947 -0.9774 -1.4746 -2.5240 -3.0941 -3.6507 -4.4354 -5.0137 -5.1016 -2.9288 -2.2945
 278  1.228261  3.6633  1.0160  3.1180 -0.9938 -1.5114 -2.5734 -3.1487 -3.7092 -4.4991 -5.0809 -5.1695 -2.9824 -2.3411
