NUMBER OF AGES= 1 MAGS=10
----------------------------------------------------       
MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
 1.9380  0.2452 1.3168E-04 1.7223E-04  -2.00  -0.20 
----------------------------------------------------       
**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
----------------------------------------------------       
AGE= 4.000 EEPS=270
#EEP   M    LogTeff  LogG   LogL U       B       V       R       I       J       H       Ks      Kp      D51
 192  1.113302  3.7498  3.1877  1.2493  2.1628  2.3559  1.8090  1.4492  1.0716  0.5565  0.1737  0.1292  1.5630  1.9274
 193  1.113530  3.7480  3.1712  1.2592  2.1510  2.3393  1.7866  1.4238  1.0435  0.5240  0.1381  0.0925  1.5385  1.9065
 194  1.113745  3.7464  3.1547  1.2689  2.1403  2.3237  1.7647  1.3987  1.0155  0.4918  0.1031  0.0563  1.5144  1.8862
 195  1.113952  3.7452  3.1393  1.2797  2.1231  2.3026  1.7395  1.3713  0.9861  0.4595  0.0687  0.0212  1.4875  1.8620
 196  1.114152  3.7440  3.1241  1.2902  2.1073  2.2829  1.7151  1.3448  0.9575  0.4277  0.0348 -0.0134  1.4616  1.8388
 197  1.114348  3.7431  3.1093  1.3011  2.0888  2.2610  1.6895  1.3173  0.9283  0.3959  0.0012 -0.0477  1.4347  1.8140
 198  1.114540  3.7422  3.0949  1.3120  2.0692  2.2382  1.6636  1.2898  0.8994  0.3647 -0.0318 -0.0812  1.4076  1.7888
 199  1.114730  3.7413  3.0806  1.3230  2.0492  2.2151  1.6376  1.2622  0.8704  0.3333 -0.0648 -0.1147  1.3805  1.7635
 200  1.114917  3.7406  3.0666  1.3342  2.0275  2.1909  1.6107  1.2342  0.8412  0.3021 -0.0973 -0.1477  1.3528  1.7374
 201  1.115102  3.7398  3.0526  1.3452  2.0063  2.1669  1.5842  1.2064  0.8121  0.2711 -0.1300 -0.1807  1.3253  1.7114
 202  1.115286  3.7392  3.0389  1.3566  1.9837  2.1418  1.5570  1.1782  0.7829  0.2401 -0.1623 -0.2133  1.2974  1.6847
 203  1.115468  3.7385  3.0252  1.3677  1.9614  2.1170  1.5301  1.1501  0.7538  0.2092 -0.1946 -0.2458  1.2696  1.6583
 204  1.115649  3.7379  3.0116  1.3790  1.9384  2.0918  1.5028  1.1219  0.7246  0.1784 -0.2267 -0.2783  1.2417  1.6315
 205  1.115828  3.7374  2.9981  1.3904  1.9151  2.0662  1.4754  1.0936  0.6955  0.1476 -0.2588 -0.3106  1.2135  1.6045
 206  1.116008  3.7368  2.9846  1.4017  1.8919  2.0407  1.4481  1.0653  0.6663  0.1167 -0.2910 -0.3430  1.1855  1.5777
 207  1.116185  3.7362  2.9711  1.4131  1.8685  2.0151  1.4206  1.0369  0.6369  0.0858 -0.3231 -0.3755  1.1574  1.5506
 208  1.116361  3.7357  2.9575  1.4245  1.8450  1.9893  1.3930  1.0084  0.6076  0.0549 -0.3553 -0.4078  1.1292  1.5235
 209  1.116536  3.7352  2.9441  1.4359  1.8212  1.9633  1.3653  0.9799  0.5783  0.0240 -0.3874 -0.4400  1.1008  1.4962
 210  1.116711  3.7347  2.9307  1.4473  1.7974  1.9373  1.3376  0.9513  0.5490 -0.0069 -0.4195 -0.4723  1.0725  1.4689
 211  1.116884  3.7342  2.9173  1.4589  1.7733  1.9111  1.3098  0.9227  0.5195 -0.0378 -0.4516 -0.5046  1.0441  1.4415
 212  1.117056  3.7337  2.9039  1.4703  1.7491  1.8847  1.2819  0.8941  0.4901 -0.0686 -0.4836 -0.5369  1.0156  1.4139
 213  1.117227  3.7332  2.8906  1.4818  1.7249  1.8585  1.2539  0.8654  0.4606 -0.0995 -0.5157 -0.5691  0.9870  1.3864
 214  1.117397  3.7327  2.8772  1.4934  1.7006  1.8320  1.2259  0.8365  0.4310 -0.1305 -0.5478 -0.6013  0.9584  1.3587
 215  1.117567  3.7323  2.8638  1.5050  1.6762  1.8054  1.1978  0.8077  0.4014 -0.1614 -0.5799 -0.6335  0.9298  1.3310
 216  1.117734  3.7318  2.8505  1.5165  1.6517  1.7788  1.1697  0.7787  0.3718 -0.1924 -0.6120 -0.6658  0.9011  1.3032
 217  1.117788  3.7317  2.8463  1.5203  1.6438  1.7702  1.1606  0.7694  0.3622 -0.2024 -0.6223 -0.6761  0.8918  1.2942
 218  1.117843  3.7315  2.8419  1.5241  1.6358  1.7615  1.1514  0.7600  0.3527 -0.2125 -0.6327 -0.6866  0.8825  1.2853
 219  1.117897  3.7314  2.8376  1.5279  1.6278  1.7529  1.1423  0.7506  0.3431 -0.2225 -0.6430 -0.6970  0.8732  1.2763
 220  1.117950  3.7313  2.8333  1.5316  1.6199  1.7443  1.1332  0.7413  0.3335 -0.2325 -0.6534 -0.7074  0.8639  1.2673
 221  1.118004  3.7311  2.8290  1.5353  1.6120  1.7357  1.1241  0.7319  0.3239 -0.2425 -0.6637 -0.7178  0.8546  1.2583
 222  1.118058  3.7310  2.8247  1.5391  1.6041  1.7270  1.1149  0.7225  0.3143 -0.2526 -0.6741 -0.7282  0.8453  1.2493
 223  1.118112  3.7308  2.8203  1.5429  1.5961  1.7183  1.1056  0.7131  0.3045 -0.2627 -0.6846 -0.7388  0.8358  1.2401
 224  1.118165  3.7307  2.8160  1.5467  1.5880  1.7096  1.0964  0.7036  0.2948 -0.2729 -0.6951 -0.7493  0.8264  1.2310
 225  1.118218  3.7305  2.8116  1.5505  1.5801  1.7010  1.0872  0.6942  0.2851 -0.2830 -0.7055 -0.7598  0.8170  1.2220
 226  1.118272  3.7304  2.8073  1.5542  1.5722  1.6923  1.0781  0.6847  0.2755 -0.2931 -0.7159 -0.7702  0.8077  1.2129
 227  1.118773  3.7290  2.7634  1.5928  1.4907  1.6038  0.9843  0.5885  0.1768 -0.3956 -0.8217 -0.8766  0.7121  1.1204
 228  1.119251  3.7276  2.7170  1.6335  1.4049  1.5103  0.8851  0.4865  0.0724 -0.5041 -0.9330 -0.9887  0.6108  1.0226
 229  1.119663  3.7262  2.6723  1.6728  1.3230  1.4207  0.7895  0.3882 -0.0285 -0.6088 -1.0404 -1.0968  0.5133  0.9284
 230  1.120036  3.7248  2.6286  1.7114  1.2428  1.3330  0.6959  0.2917 -0.1274 -0.7114 -1.1454 -1.2026  0.4176  0.8361
 231  1.120327  3.7237  2.5919  1.7437  1.1760  1.2596  0.6175  0.2110 -0.2102 -0.7973 -1.2335 -1.2913  0.3375  0.7588
 232  1.120658  3.7223  2.5474  1.7826  1.0954  1.1711  0.5229  0.1137 -0.3101 -0.9011 -1.3401 -1.3987  0.2409  0.6656
 233  1.120927  3.7211  2.5088  1.8166  1.0254  1.0940  0.4408  0.0291 -0.3968 -0.9913 -1.4332 -1.4923  0.1569  0.5846
 234  1.121213  3.7196  2.4649  1.8546  0.9486  1.0086  0.3490 -0.0656 -0.4941 -1.0931 -1.5384 -1.5981  0.0631  0.4943
 235  1.121476  3.7181  2.4215  1.8921  0.8737  0.9249  0.2587 -0.1586 -0.5898 -1.1935 -1.6425 -1.7028 -0.0293  0.4056
 236  1.121709  3.7167  2.3807  1.9272  0.8037  0.8465  0.1741 -0.2461 -0.6798 -1.2880 -1.7406 -1.8015 -0.1160  0.3223
 237  1.121942  3.7151  2.3369  1.9649  0.7297  0.7632  0.0837 -0.3395 -0.7758 -1.3889 -1.8455 -1.9069 -0.2086  0.2334
 238  1.122147  3.7137  2.2962  2.0000  0.6615  0.6857 -0.0004 -0.4264 -0.8655 -1.4831 -1.9434 -2.0054 -0.2948  0.1508
 239  1.122342  3.7122  2.2545  2.0357  0.5926  0.6072 -0.0860 -0.5150 -0.9568 -1.5793 -2.0434 -2.1059 -0.3827  0.0667
 240  1.122530  3.7107  2.2123  2.0721  0.5233  0.5279 -0.1726 -0.6046 -1.0493 -1.6765 -2.1447 -2.2077 -0.4715 -0.0183
 241  1.122701  3.7092  2.1712  2.1072  0.4565  0.4512 -0.2567 -0.6918 -1.1392 -1.7712 -2.2431 -2.3068 -0.5579 -0.1008
 242  1.122862  3.7077  2.1301  2.1425  0.3906  0.3748 -0.3407 -0.7790 -1.2294 -1.8660 -2.3417 -2.4059 -0.6443 -0.1832
 243  1.123013  3.7063  2.0891  2.1777  0.3260  0.2994 -0.4244 -0.8660 -1.3193 -1.9604 -2.4393 -2.5042 -0.7304 -0.2651
 244  1.123148  3.7049  2.0505  2.2108  0.2654  0.2285 -0.5033 -0.9483 -1.4043 -2.0495 -2.5311 -2.5970 -0.8118 -0.3423
 245  1.123281  3.7034  2.0101  2.2454  0.2033  0.1549 -0.5856 -1.0342 -1.4934 -2.1427 -2.6271 -2.6937 -0.8968 -0.4229
 246  1.123404  3.7019  1.9702  2.2794  0.1446  0.0842 -0.6658 -1.1184 -1.5807 -2.2344 -2.7214 -2.7892 -0.9799 -0.5011
 247  1.123519  3.7004  1.9306  2.3129  0.0882  0.0153 -0.7445 -1.2011 -1.6666 -2.3247 -2.8146 -2.8833 -1.0615 -0.5778
 248  1.123624  3.6989  1.8928  2.3449  0.0349 -0.0503 -0.8197 -1.2801 -1.7488 -2.4113 -2.9041 -2.9738 -1.1395 -0.6509
 249  1.123725  3.6974  1.8544  2.3772 -0.0184 -0.1163 -0.8956 -1.3598 -1.8317 -2.4989 -2.9952 -3.0657 -1.2182 -0.7248
 250  1.123818  3.6960  1.8185  2.4074 -0.0672 -0.1776 -0.9663 -1.4340 -1.9090 -2.5809 -3.0805 -3.1517 -1.2916 -0.7936
 251  1.123906  3.6947  1.7850  2.4358 -0.1126 -0.2347 -1.0322 -1.5034 -1.9812 -2.6573 -3.1603 -3.2321 -1.3601 -0.8577
 252  1.123992  3.6937  1.7585  2.4582 -0.1484 -0.2799 -1.0845 -1.5583 -2.0384 -2.7180 -3.2236 -3.2959 -1.4143 -0.9085
 253  1.124075  3.6937  1.7576  2.4593 -0.1523 -0.2836 -1.0878 -1.5614 -2.0414 -2.7208 -3.2263 -3.2985 -1.4175 -0.9119
 254  1.124163  3.6954  1.7963  2.4272 -0.1032 -0.2201 -1.0133 -1.4828 -1.9593 -2.6334 -3.1348 -3.2062 -1.3398 -0.8397
 255  1.124262  3.6945  1.7704  2.4499 -0.1433 -0.2682 -1.0670 -1.5386 -2.0169 -2.6938 -3.1973 -3.2691 -1.3952 -0.8923
 256  1.124357  3.6926  1.7218  2.4906 -0.2061 -0.3492 -1.1614 -1.6383 -2.1209 -2.8043 -3.3128 -3.3855 -1.4935 -0.9839
 257  1.124444  3.6908  1.6763  2.5289 -0.2649 -0.4253 -1.2503 -1.7318 -2.2184 -2.9080 -3.4212 -3.4947 -1.5859 -1.0702
 258  1.124524  3.6889  1.6317  2.5665 -0.3218 -0.4996 -1.3370 -1.8235 -2.3140 -3.0096 -3.5274 -3.6016 -1.6764 -1.1544
 259  1.124598  3.6872  1.5881  2.6032 -0.3762 -0.5717 -1.4215 -1.9128 -2.4073 -3.1088 -3.6311 -3.7061 -1.7645 -1.2363
 260  1.124665  3.6855  1.5458  2.6389 -0.4279 -0.6411 -1.5033 -1.9993 -2.4978 -3.2051 -3.7317 -3.8076 -1.8500 -1.3155
 261  1.124727  3.6839  1.5053  2.6730 -0.4762 -0.7070 -1.5813 -2.0819 -2.5843 -3.2973 -3.8281 -3.9047 -1.9315 -1.3909
 262  1.124784  3.6823  1.4657  2.7059 -0.5193 -0.7689 -1.6559 -2.1615 -2.6680 -3.3869 -3.9221 -3.9994 -2.0100 -1.4628
 263  1.124838  3.6806  1.4264  2.7386 -0.5598 -0.8290 -1.7295 -2.2404 -2.7510 -3.4760 -4.0158 -4.0938 -2.0876 -1.5335
 264  1.124888  3.6790  1.3881  2.7704 -0.5972 -0.8863 -1.8004 -2.3165 -2.8314 -3.5624 -4.1068 -4.1854 -2.1625 -1.6015
 265  1.124933  3.6773  1.3506  2.8014 -0.6318 -0.9414 -1.8694 -2.3909 -2.9101 -3.6471 -4.1956 -4.2752 -2.2358 -1.6674
 266  1.124976  3.6758  1.3138  2.8320 -0.6646 -0.9949 -1.9370 -2.4641 -2.9876 -3.7304 -4.2827 -4.3633 -2.3076 -1.7320
 267  1.125017  3.6742  1.2779  2.8616 -0.6947 -1.0459 -2.0024 -2.5350 -3.0629 -3.8113 -4.3672 -4.4489 -2.3774 -1.7942
 268  1.125054  3.6727  1.2426  2.8907 -0.7230 -1.0956 -2.0663 -2.6047 -3.1368 -3.8909 -4.4501 -4.5330 -2.4459 -1.8550
 269  1.125089  3.6712  1.2078  2.9194 -0.7496 -1.1438 -2.1289 -2.6730 -3.2096 -3.9691 -4.5315 -4.6155 -2.5129 -1.9143
 270  1.125122  3.6697  1.1740  2.9474 -0.7746 -1.1906 -2.1898 -2.7395 -3.2805 -4.0454 -4.6110 -4.6961 -2.5782 -1.9720
 271  1.125153  3.6682  1.1406  2.9748 -0.7980 -1.2360 -2.2492 -2.8046 -3.3499 -4.1203 -4.6893 -4.7754 -2.6422 -2.0281
 272  1.125182  3.6668  1.1081  3.0016 -0.8197 -1.2798 -2.3068 -2.8679 -3.4175 -4.1934 -4.7658 -4.8528 -2.7043 -2.0826
 273  1.125209  3.6653  1.0757  3.0282 -0.8403 -1.3228 -2.3637 -2.9303 -3.4843 -4.2658 -4.8420 -4.9297 -2.7657 -2.1362
 274  1.125235  3.6639  1.0442  3.0541 -0.8592 -1.3641 -2.4187 -2.9909 -3.5492 -4.3363 -4.9164 -5.0050 -2.8252 -2.1880
 275  1.125259  3.6626  1.0136  3.0793 -0.8766 -1.4037 -2.4719 -3.0495 -3.6122 -4.4050 -4.9889 -5.0780 -2.8829 -2.2380
 276  1.125282  3.6611  0.9830  3.1042 -0.8914 -1.4416 -2.5239 -3.1074 -3.6744 -4.4731 -5.0610 -5.1510 -2.9397 -2.2867
 277  1.125304  3.6597  0.9533  3.1282 -0.9028 -1.4764 -2.5732 -3.1626 -3.7341 -4.5388 -5.1308 -5.2215 -2.9939 -2.3326
